ip_away,h_away,r_away,er_away,bb_away,k_away,hr_away,era_away,p_away,s_away,name_away,personId_away,note_away,game_id,ip_home,h_home,r_home,er_home,bb_home,k_home,hr_home,era_home,p_home,s_home,name_home,personId_home,note_home,namefield_away,namefield_home
4.2,4.0,1.0,1.0,3.0,5.0,0.0,5.07,96.0,61.0,Giolito,608337.0,,662781,7.0,3.0,0.0,0.0,0.0,5.0,0.0,3.28,87.0,59.0,Manning,666159.0,,,
5.0,1.0,0.0,0.0,1.0,5.0,0.0,3.49,70.0,47.0,Ober,641927.0,,662959,7.0,7.0,3.0,3.0,0.0,8.0,1.0,3.08,89.0,69.0,McKenzie,663474.0,,,
7.0,6.0,2.0,2.0,2.0,4.0,1.0,5.14,95.0,66.0,Márquez,608566.0,"(L, 8-11)",663126,7.0,3.0,1.0,1.0,2.0,5.0,1.0,3.76,85.0,57.0,Stroman,573186.0,"(W, 4-7)",,
6.2,2.0,0.0,0.0,3.0,5.0,0.0,5.09,83.0,48.0,Heasley,669169.0,,663209,7.0,7.0,1.0,1.0,0.0,4.0,0.0,2.61,88.0,65.0,Wacha,608379.0,,,
7.0,4.0,1.0,1.0,0.0,7.0,1.0,3.85,95.0,59.0,Snell,605483.0,"(W, 7-9)",663283,5.0,8.0,5.0,5.0,0.0,2.0,3.0,5.01,89.0,61.0,Bumgarner,518516.0,"(L, 6-15)",,
5.0,8.0,5.0,5.0,1.0,5.0,2.0,3.72,90.0,59.0,Ray,592662.0,"(L, 12-10)",663427,5.0,4.0,3.0,3.0,2.0,6.0,2.0,4.74,89.0,52.0,Lorenzen,547179.0,"(W, 7-6)",,
5.0,4.0,4.0,4.0,2.0,4.0,1.0,4.04,94.0,61.0,Taillon,592791.0,"(L, 13-5)",661163,8.0,5.0,1.0,1.0,1.0,10.0,1.0,3.26,101.0,71.0,Woodruff,605540.0,"(W, 11-4)",,
7.0,7.0,4.0,4.0,2.0,8.0,1.0,3.38,99.0,70.0,"Nola, Aa",605400.0,"(L, 9-12)",661472,4.2,3.0,1.0,1.0,1.0,5.0,0.0,4.04,93.0,61.0,Odorizzi,543606.0,,,
4.2,6.0,5.0,3.0,1.0,3.0,0.0,5.05,80.0,49.0,Bradish,680694.0,"(L, 3-7)",661769,6.0,7.0,2.0,2.0,2.0,3.0,0.0,4.99,96.0,59.0,Berríos,621244.0,"(W, 11-5)",,
6.0,4.0,0.0,0.0,0.0,11.0,0.0,4.97,81.0,58.0,"Greene, H",668881.0,,661952,8.0,2.0,0.0,0.0,0.0,6.0,0.0,3.16,104.0,69.0,Quintana,500779.0,,,
4.1,2.0,2.0,2.0,1.0,4.0,0.0,3.80,67.0,46.0,"Gray, Jn",592351.0,"(L, 7-7)",662015,1.2,1.0,0.0,0.0,0.0,3.0,0.0,4.55,22.0,15.0,Armstrong,542888.0,,,
6.0,5.0,2.0,1.0,1.0,8.0,1.0,2.27,98.0,65.0,"Urías, J",628711.0,"(W, 17-7)",662024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.79,12.0,8.0,Brebbia,605154.0,,,
5.1,4.0,4.0,4.0,2.0,5.0,1.0,6.07,88.0,57.0,"Wilson, B",669060.0,"(L, 3-9)",662403,6.0,3.0,0.0,0.0,2.0,8.0,0.0,3.32,94.0,63.0,Bassitt,605135.0,"(W, 14-8)",,
1.0,3.0,2.0,2.0,1.0,1.0,1.0,5.47,32.0,20.0,"Rogers, Tr",669432.0,,662462,4.0,7.0,3.0,3.0,0.0,3.0,1.0,5.29,87.0,56.0,Fedde,607200.0,,,
6.0,3.0,1.0,1.0,1.0,5.0,0.0,3.78,85.0,57.0,Martin,663436.0,,662784,6.1,2.0,2.0,2.0,2.0,7.0,0.0,4.35,87.0,51.0,"Rodriguez, Ed",593958.0,,,
7.0,7.0,4.0,4.0,0.0,1.0,3.0,3.79,73.0,54.0,"Irvin, C",608344.0,"(W, 9-11)",662823,6.0,7.0,6.0,6.0,2.0,6.0,2.0,3.96,93.0,64.0,Urquidy,664353.0,"(L, 13-7)",,
4.2,6.0,4.0,4.0,1.0,2.0,1.0,4.17,82.0,54.0,Winder,680739.0,,662958,5.2,1.0,0.0,0.0,2.0,6.0,0.0,3.88,81.0,49.0,Pilkington,663455.0,,,
6.0,7.0,1.0,1.0,2.0,4.0,0.0,5.49,100.0,63.0,Ureña,570632.0,,663129,7.0,3.0,1.0,1.0,0.0,7.0,0.0,2.3,88.0,60.0,Wesneski,669713.0,,,
5.0,9.0,4.0,4.0,2.0,3.0,1.0,5.23,91.0,60.0,Varland,686973.0,"(L, 0-1)",663141,8.0,4.0,1.0,1.0,0.0,6.0,1.0,2.83,93.0,62.0,Bieber,669456.0,"(W, 11-8)",,
6.0,5.0,0.0,0.0,1.0,5.0,0.0,3.07,89.0,59.0,Singer,663903.0,"(W, 9-4)",663208,4.2,8.0,4.0,3.0,0.0,4.0,0.0,4.61,81.0,58.0,Hill,448179.0,"(L, 7-7)",,
6.0,4.0,0.0,0.0,0.0,8.0,0.0,3.16,95.0,62.0,Musgrove,605397.0,"(W, 10-7)",663289,5.1,4.0,2.0,2.0,3.0,4.0,1.0,2.52,105.0,65.0,Gallen,668678.0,"(L, 12-3)",,
6.0,4.0,2.0,2.0,1.0,8.0,0.0,2.98,84.0,55.0,Kirby,669923.0,"(L, 7-4)",663426,7.0,3.0,0.0,0.0,1.0,8.0,0.0,2.43,107.0,73.0,Ohtani,660271.0,"(W, 13-8)",,
5.0,4.0,4.0,4.0,3.0,8.0,2.0,3.41,94.0,58.0,Cole,543037.0,"(W, 12-7)",661162,3.2,6.0,3.0,3.0,1.0,5.0,3.0,5.4,79.0,48.0,"Alexander, J",669920.0,,,
4.2,4.0,1.0,1.0,2.0,3.0,0.0,3.68,76.0,52.0,Falter,663559.0,,661471,6.0,1.0,1.0,1.0,3.0,10.0,1.0,2.67,106.0,67.0,Strider,675911.0,"(W, 11-5)",,
5.2,4.0,2.0,2.0,5.0,3.0,1.0,3.33,96.0,58.0,Kremer,665152.0,,661780,6.0,4.0,1.0,1.0,4.0,5.0,0.0,2.4,98.0,63.0,Manoah,666201.0,,,
5.0,1.0,0.0,0.0,2.0,1.0,0.0,4.85,75.0,44.0,Cessa,570666.0,"(W, 4-3)",661930,5.1,7.0,3.0,3.0,2.0,9.0,1.0,3.26,100.0,74.0,Montgomery,656756.0,"(L, 8-5)",,
3.1,7.0,4.0,4.0,0.0,3.0,2.0,4.88,57.0,36.0,Otto,657248.0,"(L, 6-9)",661994,5.2,6.0,3.0,2.0,0.0,6.0,2.0,2.45,94.0,62.0,Springs,605488.0,"(W, 9-4)",,
4.0,2.0,0.0,0.0,1.0,8.0,0.0,2.66,65.0,44.0,Heaney,571760.0,,662025,5.1,4.0,2.0,2.0,3.0,3.0,0.0,3.48,95.0,60.0,Cobb,502171.0,,,
4.0,5.0,3.0,3.0,4.0,6.0,0.0,3.69,84.0,53.0,Oviedo,670912.0,,662402,5.0,4.0,3.0,3.0,0.0,13.0,1.0,2.32,101.0,68.0,deGrom,594798.0,,,
9.0,7.0,1.0,1.0,1.0,7.0,0.0,2.37,103.0,77.0,"Alcantara, S",645261.0,"(W, 13-8)",662461,6.0,4.0,2.0,2.0,2.0,3.0,1.0,4.4,94.0,57.0,"Sánchez, An",434671.0,"(L, 2-6)",,
4.0,3.0,2.0,2.0,2.0,4.0,1.0,5.24,62.0,42.0,Velasquez,592826.0,,662783,4.2,7.0,6.0,6.0,2.0,4.0,1.0,4.59,81.0,51.0,Hutchison,571800.0,"(L, 2-9)",,
2.2,5.0,5.0,5.0,2.0,3.0,0.0,7.13,52.0,30.0,Waldichuk,686610.0,"(L, 0-2)",662822,6.0,4.0,2.0,2.0,1.0,7.0,0.0,2.57,87.0,57.0,"Valdez, F",664285.0,"(W, 16-5)",,
7.2,3.0,0.0,0.0,2.0,5.0,0.0,3.61,95.0,64.0,Ryan,657746.0,"(W, 12-8)",662968,6.0,6.0,1.0,1.0,1.0,6.0,1.0,2.3,81.0,63.0,Morris,663752.0,"(L, 0-2)",,
5.1,6.0,3.0,3.0,1.0,4.0,1.0,6.05,78.0,56.0,Feltner,663372.0,"(W, 3-8)",663112,2.0,2.0,4.0,4.0,4.0,3.0,1.0,3.86,62.0,32.0,Assad,665871.0,"(L, 1-2)",,
2.2,7.0,5.0,5.0,3.0,2.0,0.0,5.81,65.0,43.0,Bubic,663460.0,"(L, 2-13)",663207,5.0,7.0,3.0,3.0,2.0,7.0,1.0,4.35,97.0,66.0,Pivetta,601713.0,"(W, 10-11)",,
6.0,1.0,0.0,0.0,1.0,8.0,0.0,3.05,94.0,70.0,Darvish,506433.0,"(W, 15-7)",663287,5.1,3.0,4.0,3.0,4.0,3.0,2.0,1.47,85.0,46.0,"Nelson, R",669194.0,"(L, 1-1)",,
6.1,7.0,5.0,5.0,2.0,4.0,3.0,4.01,95.0,61.0,"Gonzales, M",594835.0,"(L, 10-14)",663425,6.0,4.0,1.0,1.0,2.0,3.0,0.0,3.71,103.0,63.0,Detmers,672282.0,"(W, 6-5)",,
6.0,0.0,0.0,0.0,0.0,9.0,0.0,2.15,68.0,47.0,Scherzer,453286.0,"(W, 10-4)",661161,5.2,7.0,5.0,5.0,1.0,4.0,1.0,3.12,100.0,64.0,Burnes,669203.0,"(L, 10-8)",,
3.0,7.0,7.0,3.0,2.0,2.0,2.0,3.48,74.0,42.0,Miley,489119.0,"(L, 1-1)",661299,5.0,3.0,3.0,3.0,3.0,4.0,1.0,2.91,79.0,46.0,"Cabrera, E",665795.0,"(W, 6-3)",,
4.0,6.0,4.0,4.0,2.0,0.0,1.0,4.85,69.0,43.0,"Abbott, C",676265.0,"(L, 0-3)",661470,6.0,8.0,2.0,2.0,1.0,7.0,0.0,3.18,88.0,64.0,Wright,657140.0,"(W, 19-5)",,
5.0,2.0,0.0,0.0,4.0,4.0,0.0,3.90,86.0,50.0,"Garcia, L",677651.0,"(W, 13-8)",662013,6.0,6.0,4.0,4.0,1.0,3.0,1.0,2.92,85.0,54.0,Rasmussen,656876.0,"(L, 10-6)",,
6.0,8.0,5.0,5.0,2.0,7.0,2.0,3.15,97.0,61.0,"Kelly, M",518876.0,"(L, 12-7)",662622,6.0,6.0,1.0,1.0,0.0,10.0,0.0,2.39,94.0,67.0,Kershaw,477132.0,"(W, 9-3)",,
4.1,12.0,6.0,5.0,1.0,2.0,0.0,4.41,86.0,62.0,Junis,596001.0,,662886,4.2,8.0,5.0,5.0,1.0,6.0,1.0,5.48,95.0,62.0,Kuhl,641771.0,,,
2.0,5.0,4.0,4.0,1.0,1.0,1.0,3.08,44.0,26.0,"Gray, So",543243.0,"(L, 8-5)",663044,5.1,9.0,3.0,3.0,1.0,2.0,1.0,3.56,95.0,60.0,Quantrill,615698.0,"(W, 13-5)",,
7.0,2.0,0.0,0.0,2.0,4.0,0.0,4.91,87.0,52.0,"Alexander, T",641302.0,"(W, 4-10)",663263,3.0,4.0,5.0,5.0,3.0,3.0,0.0,4.25,66.0,39.0,"Wells, T",669330.0,"(L, 7-7)",,
6.0,4.0,1.0,1.0,1.0,11.0,0.0,3.13,98.0,65.0,"Gilbert, L",669302.0,"(W, 13-6)",663423,5.0,7.0,5.0,5.0,1.0,4.0,1.0,4.11,87.0,57.0,"Suarez, J",660761.0,"(L, 6-8)",,
4.0,5.0,3.0,3.0,2.0,4.0,0.0,3.79,90.0,54.0,Carrasco,471911.0,,661159,2.0,1.0,0.0,0.0,2.0,2.0,0.0,4.48,41.0,23.0,Ashby,676879.0,,,
5.0,3.0,2.0,1.0,2.0,5.0,0.0,0.84,74.0,45.0,"Ortiz, L.L.",682847.0,,661229,5.0,5.0,1.0,1.0,2.0,4.0,0.0,2.67,87.0,63.0,Cortes,641482.0,,,
6.0,8.0,1.0,1.0,1.0,3.0,0.0,3.35,89.0,54.0,Sampson,592716.0,,661298,6.2,5.0,1.0,1.0,0.0,6.0,1.0,3.88,105.0,68.0,"López, P",641154.0,,,
5.0,4.0,2.0,2.0,1.0,2.0,0.0,5.29,69.0,40.0,Civale,650644.0,,661434,6.0,4.0,1.0,1.0,3.0,3.0,0.0,2.13,107.0,61.0,Cease,656302.0,,,
0.2,1.0,0.0,0.0,0.0,1.0,0.0,6.08,12.0,7.0,Corbin,571578.0,,661469,5.1,3.0,1.0,1.0,3.0,9.0,0.0,4.09,92.0,59.0,"Morton, C",450203.0,"(W, 9-6)",,
4.0,9.0,5.0,5.0,0.0,3.0,1.0,3.21,69.0,51.0,Stripling,548389.0,,661591,5.0,12.0,7.0,7.0,1.0,3.0,1.0,4.71,79.0,52.0,Gibson,502043.0,"(L, 10-7)",,
5.0,3.0,2.0,1.0,4.0,7.0,0.0,2.95,89.0,54.0,Sandoval,663776.0,"(W, 6-9)",661837,4.2,7.0,2.0,2.0,0.0,5.0,1.0,5.4,84.0,52.0,Ragans,666142.0,,,
5.0,1.0,0.0,0.0,4.0,6.0,0.0,2.77,90.0,54.0,Javier,664299.0,"(W, 10-9)",662012,4.0,5.0,5.0,5.0,4.0,3.0,1.0,2.36,80.0,45.0,McClanahan,663556.0,"(L, 12-6)",,
6.0,6.0,4.0,4.0,2.0,1.0,1.0,3.38,107.0,68.0,Wainwright,425794.0,"(L, 11-10)",662204,5.2,3.0,0.0,0.0,2.0,3.0,0.0,4.23,92.0,59.0,Clevinger,605182.0,"(W, 6-7)",,
4.2,6.0,4.0,4.0,2.0,4.0,1.0,2.85,85.0,54.0,"Castillo, L",622491.0,"(L, 7-6)",662321,5.0,1.0,1.0,0.0,3.0,7.0,0.0,3.58,86.0,53.0,Sears,676664.0,"(W, 6-2)",,
6.0,7.0,2.0,2.0,1.0,7.0,1.0,1.38,94.0,62.0,Jameson,686753.0,"(W, 2-0)",662607,6.0,2.0,3.0,0.0,2.0,6.0,0.0,2.52,90.0,59.0,Anderson,542881.0,"(L, 15-4)",,
3.0,5.0,1.0,1.0,2.0,3.0,0.0,4.03,79.0,47.0,Davies,605200.0,,662621,5.0,9.0,5.0,3.0,1.0,7.0,2.0,4.66,92.0,64.0,Grove,675627.0,,,
4.2,4.0,4.0,4.0,1.0,2.0,2.0,4.78,65.0,42.0,Bundy,605164.0,,662634,5.1,9.0,4.0,1.0,0.0,3.0,0.0,3.99,80.0,51.0,Greinke,425844.0,,,
1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.86,16.0,10.0,Brebbia,605154.0,,662867,6.0,5.0,3.0,2.0,1.0,4.0,0.0,4.38,92.0,56.0,Freeland,607536.0,"(L, 9-10)",,
5.0,8.0,1.0,1.0,2.0,5.0,1.0,4.75,84.0,55.0,Bello,678394.0,"(W, 2-6)",663104,5.0,3.0,3.0,3.0,3.0,7.0,2.0,3.9,92.0,55.0,Lodolo,666157.0,"(L, 4-7)",,
5.2,2.0,0.0,0.0,2.0,4.0,0.0,3.13,86.0,53.0,Wentz,666214.0,"(W, 2-2)",663262,5.0,6.0,2.0,2.0,0.0,3.0,1.0,4.32,62.0,46.0,Voth,608723.0,"(L, 5-3)",,
5.0,6.0,4.0,4.0,1.0,4.0,0.0,10.47,85.0,58.0,Seabold,657756.0,"(L, 0-3)",661070,5.0,3.0,1.0,1.0,0.0,4.0,0.0,5.21,89.0,55.0,Anderson,502624.0,"(W, 2-3)",,
6.0,6.0,4.0,4.0,3.0,3.0,1.0,3.53,88.0,51.0,"Walker, T",592836.0,"(L, 12-5)",661158,4.2,3.0,0.0,0.0,0.0,0.0,0.0,4.62,74.0,41.0,Houser,605288.0,,,
4.2,6.0,6.0,6.0,2.0,10.0,1.0,3.68,87.0,59.0,Contreras,672710.0,"(L, 5-5)",661228,5.0,2.0,1.0,1.0,1.0,6.0,0.0,3.36,64.0,47.0,"Severino, L",622663.0,"(W, 6-3)",,
6.0,5.0,3.0,3.0,1.0,7.0,2.0,3.80,96.0,62.0,Stroman,573186.0,,661297,6.2,3.0,1.0,1.0,1.0,11.0,1.0,3.57,101.0,69.0,Luzardo,666200.0,,,
8.0,6.0,2.0,2.0,0.0,13.0,1.0,3.04,100.0,73.0,McKenzie,663474.0,"(W, 11-11)",661433,6.0,9.0,6.0,3.0,1.0,3.0,1.0,4.02,97.0,61.0,Lynn,458681.0,"(L, 7-6)",,
4.0,4.0,2.0,1.0,2.0,2.0,0.0,4.17,71.0,50.0,Espino,502179.0,,661468,5.2,4.0,1.0,1.0,2.0,6.0,0.0,3.38,93.0,58.0,Elder,693821.0,,,
6.0,5.0,0.0,0.0,2.0,8.0,0.0,3.32,89.0,64.0,Gausman,592332.0,,661588,4.0,2.0,0.0,0.0,0.0,3.0,0.0,2.98,58.0,38.0,Wheeler,554430.0,,,
5.0,5.0,3.0,3.0,0.0,3.0,0.0,6.80,67.0,46.0,Davidson,656353.0,"(L, 2-7)",661783,5.0,3.0,2.0,2.0,1.0,8.0,1.0,4.46,72.0,45.0,Dunning,641540.0,"(W, 4-8)",,
7.0,6.0,2.0,2.0,2.0,8.0,1.0,2.38,102.0,67.0,McCullers Jr.,621121.0,"(W, 4-1)",662011,7.0,6.0,1.0,1.0,1.0,2.0,0.0,4.3,83.0,59.0,Kluber,446372.0,,,
6.0,3.0,1.0,0.0,2.0,6.0,0.0,3.35,99.0,65.0,Mikolas,571945.0,"(L, 11-13)",662203,7.0,2.0,0.0,0.0,2.0,13.0,0.0,3.62,117.0,70.0,Snell,605483.0,"(W, 8-9)",,
6.0,3.0,0.0,0.0,3.0,7.0,0.0,3.60,101.0,63.0,Ray,592662.0,,662320,7.0,2.0,0.0,0.0,1.0,6.0,0.0,4.43,92.0,62.0,Kaprielian,621076.0,"(W, 4-9)",,
6.0,1.0,1.0,1.0,1.0,5.0,1.0,4.88,84.0,57.0,Bumgarner,518516.0,"(W, 7-15)",662606,4.0,7.0,5.0,5.0,2.0,4.0,0.0,4.5,79.0,53.0,May,669160.0,"(L, 2-3)",,
5.0,7.0,3.0,3.0,1.0,3.0,1.0,3.71,85.0,55.0,Ober,641927.0,"(L, 1-3)",662633,4.0,4.0,2.0,1.0,1.0,3.0,0.0,5.06,78.0,51.0,Lynch IV,663738.0,,,
5.1,1.0,0.0,0.0,0.0,5.0,0.0,2.93,66.0,46.0,Webb,657277.0,"(W, 14-9)",662899,5.0,9.0,4.0,3.0,1.0,6.0,0.0,5.15,75.0,50.0,Márquez,608566.0,"(L, 8-12)",,
5.1,4.0,5.0,3.0,5.0,4.0,1.0,3.43,102.0,58.0,Manning,666159.0,"(L, 2-3)",663261,9.0,3.0,1.0,1.0,0.0,6.0,1.0,4.5,94.0,72.0,Lyles,543475.0,"(W, 11-11)",,
6.0,3.0,1.0,1.0,2.0,11.0,1.0,3.18,96.0,61.0,Woodruff,605540.0,"(W, 12-4)",661069,5.0,2.0,2.0,2.0,3.0,8.0,1.0,4.91,91.0,58.0,"Greene, H",668881.0,"(L, 4-13)",,
6.0,6.0,3.0,3.0,4.0,5.0,1.0,2.70,90.0,54.0,Wacha,608379.0,,661243,6.0,4.0,0.0,0.0,1.0,8.0,0.0,3.9,101.0,67.0,Taillon,592791.0,,,
7.2,7.0,2.0,2.0,0.0,5.0,1.0,2.81,100.0,68.0,Bieber,669456.0,"(W, 12-8)",661432,6.0,8.0,4.0,3.0,1.0,3.0,0.0,3.15,91.0,63.0,Cueto,456501.0,"(L, 7-9)",,
5.0,5.0,1.0,1.0,1.0,8.0,0.0,2.50,107.0,67.0,Fried,608331.0,"(L, 13-7)",661609,6.0,5.0,0.0,0.0,2.0,4.0,0.0,3.38,83.0,53.0,"Suárez, R",624133.0,"(W, 10-5)",,
5.0,2.0,3.0,3.0,2.0,7.0,0.0,4.78,99.0,60.0,Lorenzen,547179.0,,661806,6.0,5.0,3.0,3.0,3.0,5.0,0.0,2.9,90.0,58.0,"Pérez, M",527048.0,,,
2.0,7.0,6.0,6.0,1.0,1.0,1.0,5.27,74.0,48.0,Berríos,621244.0,"(L, 11-6)",662041,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3.12,21.0,15.0,Chargois,608638.0,,,
6.0,5.0,3.0,3.0,4.0,9.0,1.0,4.97,99.0,56.0,Flaherty,656427.0,"(W, 1-1)",662202,5.0,5.0,1.0,1.0,2.0,4.0,1.0,3.12,72.0,45.0,Musgrove,605397.0,,,
6.1,5.0,2.0,2.0,2.0,6.0,1.0,2.45,87.0,54.0,Wesneski,669713.0,"(W, 2-1)",662264,6.0,4.0,2.0,2.0,2.0,7.0,0.0,3.99,96.0,61.0,"Keller, M",656605.0,"(L, 5-12)",,
2.1,7.0,5.0,5.0,3.0,1.0,0.0,3.30,69.0,47.0,Kirby,669923.0,,662306,5.0,6.0,5.0,5.0,2.0,7.0,1.0,6.1,81.0,49.0,"Martinez, A",661309.0,,,
8.0,2.0,1.0,1.0,0.0,13.0,0.0,2.46,98.0,77.0,Gallen,668678.0,,662586,5.1,3.0,1.0,0.0,1.0,5.0,0.0,2.2,89.0,62.0,"Urías, J",628711.0,,,
6.0,6.0,3.0,3.0,1.0,4.0,2.0,4.20,89.0,54.0,Winder,680739.0,"(L, 4-5)",662632,6.0,2.0,1.0,1.0,2.0,3.0,0.0,4.87,89.0,53.0,Heasley,669169.0,"(W, 4-8)",,
1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.81,14.0,10.0,Brebbia,605154.0,,662898,5.2,7.0,2.0,2.0,1.0,6.0,1.0,5.34,94.0,58.0,Ureña,570632.0,"(L, 3-7)",,
6.0,6.0,2.0,2.0,0.0,4.0,0.0,1.82,93.0,70.0,Verlander,434378.0,"(L, 17-4)",663260,8.2,2.0,0.0,0.0,0.0,10.0,0.0,4.65,100.0,70.0,Bradish,680694.0,"(W, 4-7)",,
2.2,5.0,2.0,2.0,3.0,3.0,0.0,3.96,66.0,36.0,Lauer,641778.0,,661068,4.2,6.0,3.0,2.0,4.0,3.0,0.0,4.78,88.0,54.0,Cessa,570666.0,"(L, 4-4)",,
5.0,6.0,4.0,3.0,2.0,4.0,1.0,4.65,83.0,55.0,Hill,448179.0,,661222,6.0,5.0,4.0,4.0,2.0,8.0,2.0,3.49,103.0,62.0,Cole,543037.0,,,
6.0,8.0,4.0,4.0,1.0,3.0,0.0,5.17,92.0,61.0,"Gray, Js",680686.0,"(L, 7-10)",661296,6.0,5.0,1.0,1.0,0.0,6.0,1.0,3.52,80.0,62.0,"Garrett, B",666129.0,"(W, 3-6)",,
6.0,8.0,3.0,3.0,1.0,3.0,1.0,4.37,85.0,55.0,"Rodriguez, Ed",593958.0,"(W, 4-5)",661431,6.0,6.0,3.0,3.0,1.0,9.0,1.0,5.05,90.0,61.0,Giolito,608337.0,,,
4.0,10.0,8.0,8.0,3.0,6.0,1.0,4.61,95.0,60.0,Odorizzi,543606.0,"(L, 5-6)",661587,6.0,4.0,0.0,0.0,3.0,8.0,0.0,3.28,104.0,70.0,"Nola, Aa",605400.0,"(W, 10-12)",,
5.0,3.0,2.0,2.0,6.0,7.0,0.0,2.47,100.0,53.0,Ohtani,660271.0,"(W, 14-8)",661668,5.2,7.0,3.0,3.0,1.0,3.0,2.0,5.06,88.0,58.0,Varland,686973.0,"(L, 0-2)",,
5.0,4.0,2.0,1.0,2.0,5.0,0.0,2.18,80.0,51.0,Morris,663752.0,"(W, 1-2)",661807,5.0,1.0,1.0,0.0,1.0,1.0,0.0,3.64,87.0,56.0,"Gray, Jn",592351.0,,,
4.0,5.0,3.0,3.0,1.0,2.0,0.0,5.12,64.0,39.0,"White, M",669952.0,,662040,5.0,6.0,4.0,3.0,1.0,6.0,0.0,2.56,83.0,51.0,Springs,605488.0,,,
4.0,4.0,4.0,3.0,3.0,2.0,1.0,4.28,91.0,56.0,Assad,665871.0,,662263,5.0,5.0,2.0,2.0,3.0,5.0,1.0,5.95,89.0,55.0,"Wilson, B",669060.0,,,
8.0,6.0,2.0,2.0,1.0,2.0,1.0,3.27,91.0,56.0,Bassitt,605135.0,"(W, 15-8)",662305,4.2,11.0,8.0,7.0,2.0,3.0,1.0,4.05,77.0,54.0,"Irvin, C",608344.0,"(L, 9-12)",,
6.2,5.0,0.0,0.0,0.0,6.0,0.0,3.03,101.0,64.0,Quintana,500779.0,"(W, 6-6)",662585,3.2,4.0,4.0,4.0,2.0,5.0,1.0,3.06,86.0,54.0,Heaney,571760.0,"(L, 3-3)",,
5.0,8.0,4.0,3.0,0.0,2.0,0.0,4.05,79.0,56.0,"Gonzales, M",594835.0,"(L, 10-15)",662642,7.0,5.0,1.0,1.0,2.0,8.0,1.0,2.99,110.0,69.0,Singer,663903.0,"(W, 10-4)",,
3.2,6.0,3.0,3.0,3.0,2.0,1.0,5.23,69.0,43.0,Manaea,640455.0,,662897,5.0,5.0,2.0,2.0,1.0,3.0,0.0,5.91,89.0,55.0,Feltner,663372.0,,,
5.1,3.0,1.0,1.0,1.0,6.0,1.0,3.88,94.0,60.0,Urquidy,664353.0,"(L, 13-8)",663259,9.0,4.0,0.0,0.0,2.0,6.0,0.0,3.07,106.0,70.0,Kremer,665152.0,"(W, 8-5)",,
4.1,4.0,4.0,4.0,3.0,7.0,1.0,2.98,93.0,55.0,Rodón,607074.0,,663282,4.2,6.0,5.0,5.0,3.0,6.0,3.0,5.98,82.0,51.0,Henry,674072.0,,,
6.1,4.0,2.0,2.0,3.0,8.0,0.0,3.11,102.0,61.0,Burnes,669203.0,"(W, 11-8)",661067,4.0,8.0,4.0,4.0,0.0,2.0,1.0,4.18,70.0,44.0,Ashcraft,668933.0,"(L, 5-4)",,
5.0,6.0,5.0,5.0,4.0,8.0,2.0,4.48,95.0,54.0,Pivetta,601713.0,,661221,5.0,3.0,3.0,3.0,1.0,5.0,2.0,3.3,66.0,47.0,Germán,593334.0,,,
5.2,9.0,4.0,4.0,1.0,4.0,1.0,5.34,94.0,57.0,Fedde,607200.0,"(L, 6-11)",661295,8.0,3.0,1.0,1.0,1.0,11.0,1.0,2.32,99.0,75.0,"Alcantara, S",645261.0,"(W, 14-8)",,
5.0,4.0,2.0,2.0,2.0,1.0,2.0,4.54,77.0,47.0,Hutchison,571800.0,"(W, 3-9)",661430,6.0,7.0,3.0,3.0,1.0,4.0,1.0,3.86,93.0,65.0,Martin,663436.0,"(L, 2-5)",,
5.1,2.0,2.0,2.0,2.0,6.0,1.0,3.18,97.0,62.0,Wright,657140.0,"(W, 20-5)",661586,3.2,10.0,6.0,6.0,0.0,6.0,2.0,4.21,90.0,62.0,Falter,663559.0,"(L, 5-4)",,
4.0,8.0,5.0,4.0,0.0,2.0,0.0,3.88,71.0,48.0,Detmers,672282.0,"(L, 6-6)",661656,4.0,4.0,3.0,3.0,3.0,5.0,0.0,3.7,69.0,41.0,Ryan,657746.0,,,
6.0,5.0,1.0,1.0,3.0,4.0,1.0,3.49,83.0,50.0,Quantrill,615698.0,"(W, 14-5)",661805,5.2,3.0,1.0,1.0,1.0,3.0,1.0,4.73,73.0,44.0,Otto,657248.0,,,
7.0,4.0,0.0,0.0,2.0,8.0,0.0,2.31,113.0,75.0,Manoah,666201.0,"(W, 15-7)",662039,6.1,3.0,1.0,1.0,2.0,5.0,0.0,2.85,88.0,60.0,Rasmussen,656876.0,"(L, 10-7)",,
4.0,3.0,3.0,1.0,1.0,3.0,0.0,3.34,65.0,47.0,Miley,489119.0,"(L, 1-2)",662249,7.0,3.0,0.0,0.0,0.0,7.0,0.0,3.13,82.0,58.0,Oviedo,670912.0,"(W, 4-2)",,
4.0,6.0,5.0,5.0,4.0,5.0,1.0,2.93,80.0,49.0,deGrom,594798.0,"(L, 5-3)",662311,5.0,5.0,4.0,4.0,0.0,4.0,2.0,7.15,71.0,48.0,Waldichuk,686610.0,"(W, 1-2)",,
